FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
0500000US51091,51091,Highland,Highland County,"0500000US51091.graphml",0.005500927999999988
0500000US51177,51177,Spotsylvania,Spotsylvania County,"0500000US51177.graphml",0.14138163199999998
0500000US33017,33017,Strafford,Strafford County,"0500000US33017.graphml",0.10910924799999996
0500000US13153,13153,Houston,Houston County,"0500000US13153.graphml",0.148471808
0500000US26041,26041,Delta,Delta County,"0500000US26041.graphml",0.049266688
0500000US05131,05131,Sebastian,Sebastian County,"0500000US05131.graphml",0.134291456
0500000US06087,06087,Santa Cruz,Santa Cruz County,"0500000US06087.graphml",0.19150028800000002
0500000US13191,13191,McIntosh,McIntosh County,"0500000US13191.graphml",0.03350937599999998
0500000US13207,13207,Monroe,Monroe County,"0500000US13207.graphml",0.03883827200000001
0500000US29069,29069,Dunklin,Dunklin County,"0500000US29069.graphml",0.073289728
0500000US48483,48483,Wheeler,Wheeler County,"0500000US48483.graphml",0.02843443200000001
0500000US13117,13117,Forsyth,Forsyth County,"0500000US13117.graphml",0.18802278399999997
0500000US48409,48409,San Patricio,San Patricio County,"0500000US48409.graphml",0.08473804800000001
0500000US28147,28147,Walthall,Walthall County,"0500000US28147.graphml",0.03442278400000001
0500000US29137,29137,Monroe,Monroe County,"0500000US29137.graphml",0.04604723200000002
0500000US26073,26073,Isabella,Isabella County,"0500000US26073.graphml",0.06173900800000001
0500000US48341,48341,Moore,Moore County,"0500000US48341.graphml",0.038367232
0500000US45017,45017,Calhoun,Calhoun County,"0500000US45017.graphml",0.03795763200000002
0500000US56035,56035,Sublette,Sublette County,"0500000US56035.graphml",0.03120742400000001
0500000US21069,21069,Fleming,Fleming County,"0500000US21069.graphml",0.03361177600000001
0500000US55019,55019,Clark,Clark County,"0500000US55019.graphml",0.06771097599999998
0500000US45091,45091,York,York County,"0500000US45091.graphml",0.249966592
0500000US18001,18001,Adams,Adams County,"0500000US18001.graphml",0.042254336
0500000US22005,22005,Ascension,Ascension Parish,"0500000US22005.graphml",0.11496243200000003
0500000US42119,42119,Union,Union County,"0500000US42119.graphml",0.05732351999999999
0500000US51041,51041,Chesterfield,Chesterfield County,"0500000US51041.graphml",0.308441088
0500000US22001,22001,Acadia,Acadia Parish,"0500000US22001.graphml",0.08794521600000002
0500000US42039,42039,Crawford,Crawford County,"0500000US42039.graphml",0.11351654400000002
0500000US46123,46123,Tripp,Tripp County,"0500000US46123.graphml",0.026607616
0500000US19077,19077,Guthrie,Guthrie County,"0500000US19077.graphml",0.039088128
0500000US19183,19183,Washington,Washington County,"0500000US19183.graphml",0.03839999999999999
0500000US46111,46111,Sanborn,Sanborn County,"0500000US46111.graphml",0.03095756799999999
0500000US40051,40051,Grady,Grady County,"0500000US40051.graphml",0.13867417599999998
0500000US54039,54039,Kanawha,Kanawha County,"0500000US54039.graphml",0.21653503999999998
0500000US55109,55109,St. Croix,St. Croix County,"0500000US55109.graphml",0.11833343999999998
0500000US42121,42121,Venango,Venango County,"0500000US42121.graphml",0.07272448000000001
0500000US39153,39153,Summit,Summit County,"0500000US39153.graphml",0.42491494400000007
0500000US13127,13127,Glynn,Glynn County,"0500000US13127.graphml",0.11599052799999998
0500000US48479,48479,Webb,Webb County,"0500000US48479.graphml",0.24070963199999998
0500000US37123,37123,Montgomery,Montgomery County,"0500000US37123.graphml",0.05123686400000002
0500000US23003,23003,Aroostook,Aroostook County,"0500000US23003.graphml",0.160923648
0500000US28065,28065,Jefferson Davis,Jefferson Davis County,"0500000US28065.graphml",0.031760384
0500000US18175,18175,Washington,Washington County,"0500000US18175.graphml",0.05658623999999998
0500000US48031,48031,Blanco,Blanco County,"0500000US48031.graphml",0.045338623999999994
0500000US51025,51025,Brunswick,Brunswick County,"0500000US51025.graphml",0.059138048
0500000US47045,47045,Dyer,Dyer County,"0500000US47045.graphml",0.05033164800000001
0500000US47053,47053,Gibson,Gibson County,"0500000US47053.graphml",0.06758399999999998
0500000US51149,51149,Prince George,Prince George County,"0500000US51149.graphml",0.03449651200000001
0500000US05075,05075,Lawrence,Lawrence County,"0500000US05075.graphml",0.038608896000000004
0500000US38027,38027,Eddy,Eddy County,"0500000US38027.graphml",0.011677695999999987
0500000US53053,53053,Pierce,Pierce County,"0500000US53053.graphml",0.7742709759999999
0500000US16063,16063,Lincoln,Lincoln County,"0500000US16063.graphml",0.05772902400000002
0500000US42071,42071,Lancaster,Lancaster County,"0500000US42071.graphml",0.36196761599999994
0500000US55057,55057,Juneau,Juneau County,"0500000US55057.graphml",0.07329791999999999
0500000US47151,47151,Scott,Scott County,"0500000US47151.graphml",0.04086579200000001
0500000US46031,46031,Corson,Corson County,"0500000US46031.graphml",0.018272256000000014
0500000US46053,46053,Gregory,Gregory County,"0500000US46053.graphml",0.023212031999999994
0500000US37181,37181,Vance,Vance County,"0500000US37181.graphml",0.05964185599999999
0500000US21033,21033,Caldwell,Caldwell County,"0500000US21033.graphml",0.034107391999999986
0500000US45011,45011,Barnwell,Barnwell County,"0500000US45011.graphml",0.071569408
0500000US47039,47039,Decatur,Decatur County,"0500000US47039.graphml",0.031723520000000005
0500000US18009,18009,Blackford,Blackford County,"0500000US18009.graphml",0.023502847999999993
0500000US01055,01055,Etowah,Etowah County,"0500000US01055.graphml",0.141365248
0500000US16025,16025,Camas,Camas County,"0500000US16025.graphml",0.028188671999999998
0500000US20155,20155,Reno,Reno County,"0500000US20155.graphml",0.1015808
0500000US47119,47119,Maury,Maury County,"0500000US47119.graphml",0.11279155199999999
0500000US56015,56015,Goshen,Goshen County,"0500000US56015.graphml",0.03596697600000001
0500000US55107,55107,Rusk,Rusk County,"0500000US55107.graphml",0.04269260799999999
0500000US55133,55133,Waukesha,Waukesha County,"0500000US55133.graphml",0.41805414399999996
0500000US21079,21079,Garrard,Garrard County,"0500000US21079.graphml",0.025378816
0500000US25021,25021,Norfolk,Norfolk County,"0500000US25021.graphml",0.571211776
0500000US18063,18063,Hendricks,Hendricks County,"0500000US18063.graphml",0.14700134399999998
0500000US17077,17077,Jackson,Jackson County,"0500000US17077.graphml",0.11629772799999999
0500000US45043,45043,Georgetown,Georgetown County,"0500000US45043.graphml",0.14669824
0500000US38041,38041,Hettinger,Hettinger County,"0500000US38041.graphml",0.014503935999999995
0500000US49019,49019,Grand,Grand County,"0500000US49019.graphml",0.021925887999999977
0500000US49045,49045,Tooele,Tooele County,"0500000US49045.graphml",0.066707456
0500000US51650,51650,Hampton,Hampton city,"0500000US51650.graphml",0.093011968
0500000US55011,55011,Buffalo,Buffalo County,"0500000US55011.graphml",0.035479552
0500000US51069,51069,Frederick,Frederick County,"0500000US51069.graphml",0.14548992
0500000US54041,54041,Lewis,Lewis County,"0500000US54041.graphml",0.03040051200000002
0500000US27119,27119,Polk,Polk County,"0500000US27119.graphml",0.08643788799999999
0500000US27127,27127,Redwood,Redwood County,"0500000US27127.graphml",0.06039551999999998
0500000US47047,47047,Fayette,Fayette County,"0500000US47047.graphml",0.06090342400000001
0500000US22089,22089,St. Charles,St. Charles Parish,"0500000US22089.graphml",0.053420032000000006
0500000US05111,05111,Poinsett,Poinsett County,"0500000US05111.graphml",0.054706175999999995
0500000US12045,12045,Gulf,Gulf County,"0500000US12045.graphml",0.034779136000000016
0500000US47063,47063,Hamblen,Hamblen County,"0500000US47063.graphml",0.06671564800000002
0500000US01021,01021,Chilton,Chilton County,"0500000US01021.graphml",0.071544832
0500000US48351,48351,Newton,Newton County,"0500000US48351.graphml",0.05157273600000001
0500000US48219,48219,Hockley,Hockley County,"0500000US48219.graphml",0.065077248
0500000US13009,13009,Baldwin,Baldwin County,"0500000US13009.graphml",0.041668607999999996
0500000US37175,37175,Transylvania,Transylvania County,"0500000US37175.graphml",0.07102873600000001
0500000US37171,37171,Surry,Surry County,"0500000US37171.graphml",0.139964416
0500000US01031,01031,Coffee,Coffee County,"0500000US01031.graphml",0.07430963199999999
0500000US39149,39149,Shelby,Shelby County,"0500000US39149.graphml",0.06168985599999999
0500000US16027,16027,Canyon,Canyon County,"0500000US16027.graphml",0.247963648
0500000US30019,30019,Daniels,Daniels County,"0500000US30019.graphml",0.010838016000000006
0500000US12073,12073,Leon,Leon County,"0500000US12073.graphml",0.274960384
0500000US40119,40119,Payne,Payne County,"0500000US40119.graphml",0.108670976
0500000US01039,01039,Covington,Covington County,"0500000US01039.graphml",0.085786624
0500000US18093,18093,Lawrence,Lawrence County,"0500000US18093.graphml",0.05172428800000001
0500000US20069,20069,Gray,Gray County,"0500000US20069.graphml",0.031842304000000016
0500000US21045,21045,Casey,Casey County,"0500000US21045.graphml",0.03435724800000001
0500000US21169,21169,Metcalfe,Metcalfe County,"0500000US21169.graphml",0.023166975999999978
0500000US21207,21207,Russell,Russell County,"0500000US21207.graphml",0.04495360000000001
0500000US22011,22011,Beauregard,Beauregard Parish,"0500000US22011.graphml",0.13811302399999997
0500000US23025,23025,Somerset,Somerset County,"0500000US23025.graphml",0.07607910400000001
0500000US40025,40025,Cimarron,Cimarron County,"0500000US40025.graphml",0.015892480000000014
0500000US21163,21163,Meade,Meade County,"0500000US21163.graphml",0.04626432
0500000US21179,21179,Nelson,Nelson County,"0500000US21179.graphml",0.053481472
0500000US21187,21187,Owen,Owen County,"0500000US21187.graphml",0.026554367999999995
0500000US29155,29155,Pemiscot,Pemiscot County,"0500000US29155.graphml",0.03922329599999999
0500000US31125,31125,Nance,Nance County,"0500000US31125.graphml",0.01747763200000002
0500000US55078,55078,Menominee,Menominee County,"0500000US55078.graphml",0.012251135999999996
0500000US48365,48365,Panola,Panola County,"0500000US48365.graphml",0.05307187199999999
0500000US21011,21011,Bath,Bath County,"0500000US21011.graphml",0.02452275200000001
0500000US48001,48001,Anderson,Anderson County,"0500000US48001.graphml",0.09639116800000003
0500000US51033,51033,Caroline,Caroline County,"0500000US51033.graphml",0.035938304000000004
0500000US19167,19167,Sioux,Sioux County,"0500000US19167.graphml",0.054165504
0500000US06021,06021,Glenn,Glenn County,"0500000US06021.graphml",0.054153215999999976
0500000US29510,29510,St. Louis,St. Louis city,"0500000US29510.graphml",0.17581670400000002
0500000US13111,13111,Fannin,Fannin County,"0500000US13111.graphml",0.06695321599999998
0500000US46051,46051,Grant,Grant County,"0500000US46051.graphml",0.028889088000000007
0500000US46091,46091,Marshall,Marshall County,"0500000US46091.graphml",0.02240921600000001
0500000US53067,53067,Thurston,Thurston County,"0500000US53067.graphml",0.306937856
0500000US31107,31107,Knox,Knox County,"0500000US31107.graphml",0.04472831999999999
0500000US35061,35061,Valencia,Valencia County,"0500000US35061.graphml",0.11490508800000002
0500000US30079,30079,Prairie,Prairie County,"0500000US30079.graphml",0.008499200000000012
0500000US19005,19005,Allamakee,Allamakee County,"0500000US19005.graphml",0.03511091200000002
0500000US48061,48061,Cameron,Cameron County,"0500000US48061.graphml",0.277610496
0500000US48339,48339,Montgomery,Montgomery County,"0500000US48339.graphml",0.5019811839999999
0500000US08071,08071,Las Animas,Las Animas County,"0500000US08071.graphml",0.05747097600000001
0500000US48299,48299,Llano,Llano County,"0500000US48299.graphml",0.058486783999999986
0500000US48319,48319,Mason,Mason County,"0500000US48319.graphml",0.04584243199999999
0500000US37043,37043,Clay,Clay County,"0500000US37043.graphml",0.030490623999999994
0500000US36071,36071,Orange,Orange County,"0500000US36071.graphml",0.322215936
0500000US36093,36093,Schenectady,Schenectady County,"0500000US36093.graphml",0.10124492799999998
0500000US54059,54059,Mingo,Mingo County,"0500000US54059.graphml",0.029175807999999998
0500000US20197,20197,Wabaunsee,Wabaunsee County,"0500000US20197.graphml",0.035667967999999994
0500000US27055,27055,Houston,Houston County,"0500000US27055.graphml",0.03811737599999998
0500000US21181,21181,Nicholas,Nicholas County,"0500000US21181.graphml",0.017076224
0500000US25023,25023,Plymouth,Plymouth County,"0500000US25023.graphml",0.558465024
0500000US36005,36005,Bronx,Bronx County,"0500000US36005.graphml",0.14174208000000002
0500000US37055,37055,Dare,Dare County,"0500000US37055.graphml",0.07350272000000002
0500000US39103,39103,Medina,Medina County,"0500000US39103.graphml",0.11041177600000002
0500000US42005,42005,Armstrong,Armstrong County,"0500000US42005.graphml",0.089837568
0500000US34001,34001,Atlantic,Atlantic County,"0500000US34001.graphml",0.244146176
0500000US55071,55071,Manitowoc,Manitowoc County,"0500000US55071.graphml",0.09325363199999998
0500000US55029,55029,Door,Door County,"0500000US55029.graphml",0.068128768
0500000US37047,37047,Columbus,Columbus County,"0500000US37047.graphml",0.07312998400000001
0500000US39053,39053,Gallia,Gallia County,"0500000US39053.graphml",0.046182399999999985
0500000US48441,48441,Taylor,Taylor County,"0500000US48441.graphml",0.167718912
0500000US51570,51570,Colonial Heights,Colonial Heights city,"0500000US51570.graphml",0.01608089600000001
0500000US39031,39031,Coshocton,Coshocton County,"0500000US39031.graphml",0.055554047999999995
0500000US31135,31135,Perkins,Perkins County,"0500000US31135.graphml",0.02020966399999999
0500000US48205,48205,Hartley,Hartley County,"0500000US48205.graphml",0.02690252800000001
0500000US08049,08049,Grand,Grand County,"0500000US08049.graphml",0.05451366399999999
0500000US48249,48249,Jim Wells,Jim Wells County,"0500000US48249.graphml",0.04876697599999999
0500000US19189,19189,Winnebago,Winnebago County,"0500000US19189.graphml",0.024674304000000008
0500000US06079,06079,San Luis Obispo,San Luis Obispo County,"0500000US06079.graphml",0.26585088
0500000US01067,01067,Henry,Henry County,"0500000US01067.graphml",0.036888576000000006
0500000US39175,39175,Wyandot,Wyandot County,"0500000US39175.graphml",0.031760384
0500000US48505,48505,Zapata,Zapata County,"0500000US48505.graphml",0.05942067200000001
0500000US13177,13177,Lee,Lee County,"0500000US13177.graphml",0.02787328
0500000US21019,21019,Boyd,Boyd County,"0500000US21019.graphml",0.064356352
0500000US27019,27019,Carver,Carver County,"0500000US27019.graphml",0.128401408
0500000US31037,31037,Colfax,Colfax County,"0500000US31037.graphml",0.025415679999999996
0500000US45025,45025,Chesterfield,Chesterfield County,"0500000US45025.graphml",0.10325606400000001
0500000US47101,47101,Lewis,Lewis County,"0500000US47101.graphml",0.023437311999999988
0500000US41067,41067,Washington,Washington County,"0500000US41067.graphml",0.39984742399999995
0500000US51810,51810,Virginia Beach,Virginia Beach city,"0500000US51810.graphml",0.3462348799999999
0500000US30057,30057,Madison,Madison County,"0500000US30057.graphml",0.04401561600000001
0500000US51103,51103,Lancaster,Lancaster County,"0500000US51103.graphml",0.068202496
0500000US29013,29013,Bates,Bates County,"0500000US29013.graphml",0.051646464
0500000US33001,33001,Belknap,Belknap County,"0500000US33001.graphml",0.09406464
0500000US51159,51159,Richmond,Richmond County,"0500000US51159.graphml",0.026652672000000016
0500000US02230,02230,Skagway,Skagway Municipality,"0500000US02230.graphml",0.00278937600000001
0500000US02105,02105,Hoonah-Angoon,Hoonah-Angoon Census Area,"0500000US02105.graphml",0.005775359999999979
0500000US53021,53021,Franklin,Franklin County,"0500000US53021.graphml",0.08399257600000001
0500000US19093,19093,Ida,Ida County,"0500000US19093.graphml",0.02272870399999999
